	hersencellen/noun	deur/noun	morgen/adv	inmiddels/adv	waas/noun	hoofd/noun	vilt/noun	nevel/noun	pantalon/noun	kuif/noun	blok/noun	Flandria/noun	gewaad/noun	klei/noun	alles/noun	kort/adj	natuur_steen/noun	bastion/noun	brij/noun	bak/noun	muis_DIM/noun	lul/noun	omlijsting/noun	poes_DIM/noun	regenjas/noun	sok/noun	poeder/noun	gans/noun	krul/noun	lucht/noun	water/noun	stad/noun	massa/noun	zak/noun	druk/noun	vloer/noun	outfit/noun	klinker/noun	tand/noun	zo/adv	wolf/noun	figuur/noun	hoed/noun	kimono/noun	aluminium/noun	pruik/noun	zeehond/noun	schemer_zone/noun	gevel/noun	tovenaar/noun	haar_kleur/noun	krijt_streep/noun	imago/noun	steen/noun	erg/adj	kapsel/noun	overweeg/adj	zoveelste/num	uiterst/adj	vest/noun	schelp/noun	plastic/noun	schakering/noun	jas/noun	veelal/adv	man/noun	hout/noun	vlucht_wagen/noun	pak/noun	werkelijkheid/noun	brood/noun	heer/noun	dun/adj	midden/noun	rot/noun	voorstad/noun	lok/noun	golf/noun	bestaan/noun	haar/noun	haar/pron	vooruitblik/noun	ambtenaar/noun	garnaal/noun	marmer/noun	tint/noun	te/adv	brommer/noun	even/adv	doek/noun	robot/noun	doos/noun	handel/noun	straat/noun	rookwolk/noun	kubus/noun	licht/noun	gebied/noun	muis/noun	middenmoot/noun	graniet/noun	vuilniszak/noun	hemel/noun	monster/noun	raam/noun	dag/noun	seizoen/noun	verleden/noun	kous/noun	vaak/adj	wolk/noun	zone/noun	sanitair/noun	wat/adv	blad/noun	achtergrond/noun	mist/noun	start/noun	rok_DIM/noun	baard/noun	tapijt/noun	beton/noun	nauwelijks/adv	wolkendek/noun	baard_DIM/noun	glans/adj	rook_gordijn/noun	panter/noun
sanitair/noun	0.9113435	0.7630832	0.9288362	0.88101137	0.9236723	0.92770404	0.88748264	0.92881125	0.90976024	0.9449468	0.7315333	0.95088345	0.90203524	0.8569836	0.8786203	0.9329405	0.73008084	0.9286324	0.91081524	0.8365809	0.9411241	0.9314406	0.8707367	0.9299188	0.9132042	0.86239046	0.8882194	0.925644	0.8693663	0.8791472	0.77705336	0.82611	0.84782946	0.89255613	0.9266214	0.66759807	0.8744595	0.8206057	0.9044676	0.9059386	0.9417428	0.9001967	0.9147844	0.91845065	0.7665064	0.90479755	0.906034	0.92634606	0.7111171	0.92050046	0.9486371	0.938505	0.8858216	0.8148688	0.91683203	0.88051534	0.8947692	0.93247116	0.8947159	0.8660943	0.86958754	0.7754087	0.9310614	0.877819	0.8154656	0.92670566	0.7235136	0.9542606	0.8666773	0.93771577	0.899406	0.915055	0.8699001	0.8312541	0.91873026	0.90313786	0.933332	0.90289336	0.91567427	0.9002452	0.9227906	0.9543154	0.8960192	0.8963354	0.75592244	0.83837783	0.8981025	0.86832225	0.89435863	0.84143406	0.81811625	0.7843255	0.8965681	0.8271782	0.9154022	0.8195003	0.8121158	0.86508334	0.8954117	0.90256983	0.8280142	0.80611956	0.92248505	0.8887396	0.7172599	0.9307751	0.9450379	0.93758744	0.8910762	0.87207437	0.9106723	0.8058205	0.0	0.8779201	0.8957225	0.9097814	0.9148425	0.92197394	0.9296026	0.90075326	0.7098419	0.7286888	0.8869891	0.96033126	0.94177103	0.81216305	0.9250031	0.9346961
wat/adv	0.9006364	0.90275013	0.85017693	0.8683344	0.8469275	0.8508265	0.87375176	0.7885065	0.8384531	0.8262489	0.80364966	0.92478454	0.80142343	0.8229456	0.731341	0.8655167	0.861192	0.8888616	0.8127204	0.80794257	0.8505688	0.7943232	0.8619901	0.87153345	0.7735044	0.77492607	0.8430121	0.8431282	0.75791216	0.79758674	0.8094237	0.8765298	0.75268745	0.8995859	0.85508895	0.8276472	0.7870395	0.82425165	0.82072914	0.52224755	0.84221405	0.74651957	0.79151285	0.8911753	0.80537105	0.78765166	0.84781176	0.89623505	0.8261925	0.85958296	0.89284533	0.8514664	0.72430575	0.8412026	0.45912284	0.7212199	0.7422967	0.82863456	0.59691	0.8473067	0.8192466	0.7885721	0.8676684	0.7715813	0.75938374	0.8196996	0.77335197	0.9424795	0.71098596	0.78134704	0.8060124	0.7727329	0.7226559	0.8242802	0.8306236	0.89360666	0.7987661	0.82525194	0.8251657	0.7328524	0.7868831	0.9238403	0.9051249	0.7904265	0.8333974	0.72479653	0.4619317	0.84500533	0.600504	0.79491806	0.7956823	0.83299357	0.8735982	0.8366947	0.88409895	0.8674464	0.77488697	0.87900275	0.79908174	0.8138466	0.85076517	0.86048174	0.81862235	0.83777654	0.83908176	0.8298728	0.87268555	0.8533246	0.84835064	0.6517583	0.74994206	0.89685386	0.8779201	0.0	0.8285563	0.7929124	0.77476805	0.8039306	0.7994119	0.75824195	0.7904543	0.7938701	0.75603586	0.8413585	0.795278	0.75992846	0.88295025	0.8894941
blad/noun	0.9005054	0.8992629	0.880083	0.77899015	0.8616011	0.8469402	0.8632621	0.8301081	0.84107494	0.877374	0.8219889	0.91997266	0.81697035	0.77682006	0.84139955	0.8578038	0.83291066	0.8410932	0.82123685	0.7974017	0.9026911	0.8699766	0.869339	0.8763044	0.8309574	0.789338	0.7955089	0.8587013	0.80656743	0.8373454	0.82149386	0.8683396	0.7801707	0.83834064	0.90268445	0.8002969	0.8185702	0.8399778	0.8151554	0.800222	0.8660681	0.74738634	0.794864	0.9043835	0.82516205	0.8233267	0.8806437	0.92914236	0.781638	0.86910236	0.9145428	0.8960063	0.8177717	0.78927636	0.8631918	0.7815466	0.80824167	0.85098046	0.83474463	0.8629976	0.7619963	0.744517	0.8682883	0.8015815	0.75522554	0.8930793	0.7230449	0.9487057	0.7854796	0.83327675	0.7986504	0.8203474	0.73211896	0.80749536	0.8809941	0.90463924	0.8518535	0.8378799	0.8485001	0.7729608	0.8349308	0.9087268	0.86317945	0.8300017	0.8011754	0.7578167	0.8665642	0.89454865	0.84887433	0.7125218	0.8556159	0.7421713	0.86769485	0.8638595	0.89451426	0.82615507	0.8449747	0.8725194	0.8242935	0.92385393	0.8601745	0.8142442	0.8228352	0.8081572	0.82555926	0.88972825	0.9398762	0.8557081	0.869403	0.81645143	0.8134572	0.9020236	0.8957225	0.8285563	0.0	0.785685	0.82963926	0.9346527	0.8218925	0.79902315	0.72928774	0.7847133	0.83369255	0.8778297	0.8636274	0.7108801	0.8852799	0.9029108
achtergrond/noun	0.9063804	0.90863293	0.91836846	0.87586516	0.7593804	0.843084	0.86178416	0.7690097	0.8685176	0.86803263	0.8140681	0.94982463	0.7307583	0.8137833	0.87156916	0.87269396	0.86027956	0.80651844	0.81319124	0.8758186	0.8801024	0.90572697	0.79570866	0.8966417	0.8473961	0.8412205	0.87209237	0.8888307	0.8005284	0.8177318	0.8703239	0.8178208	0.7681846	0.89617175	0.8821786	0.841297	0.7940304	0.8406216	0.870989	0.80862063	0.8221272	0.6188919	0.7864802	0.8488529	0.85264355	0.81119704	0.88016	0.8574342	0.7910569	0.81364346	0.8348793	0.8471918	0.8086406	0.8181582	0.81707394	0.7867565	0.67790544	0.8069458	0.76165164	0.83922803	0.81850636	0.84367484	0.7419895	0.8225548	0.6478392	0.8326857	0.79540247	0.92842734	0.82992923	0.6864758	0.89607686	0.80577815	0.8182177	0.7636642	0.85630876	0.8481215	0.8581135	0.7450958	0.80395013	0.82361543	0.8499543	0.90689194	0.87976444	0.88202643	0.81829846	0.6761109	0.8496112	0.8967742	0.7377397	0.7112917	0.8523835	0.83299994	0.873581	0.8657109	0.8422076	0.8295032	0.7496562	0.7937841	0.83022785	0.89290273	0.862165	0.8687898	0.76304567	0.7686205	0.83664787	0.90400064	0.9454782	0.67800295	0.8626385	0.7029066	0.72896117	0.8765518	0.9097814	0.7929124	0.785685	0.0	0.80329394	0.93413174	0.8544835	0.79464805	0.7403196	0.829636	0.8116698	0.85839975	0.8663891	0.758428	0.84052306	0.8779991
mist/noun	0.89168	0.89115936	0.7988238	0.8564895	0.74866426	0.8431604	0.8931399	0.5094257	0.89346194	0.8797884	0.8290585	0.93959534	0.8346218	0.7806165	0.8698525	0.8662927	0.8762814	0.90077007	0.7955136	0.7950411	0.89988613	0.8919416	0.87490416	0.8964224	0.8358247	0.7981427	0.7990498	0.842566	0.83268476	0.6433011	0.70250726	0.82342887	0.7474252	0.8823501	0.8882868	0.81266785	0.8776819	0.82310224	0.84439903	0.81635344	0.8326203	0.8350532	0.8369514	0.89484763	0.8482027	0.85066044	0.856681	0.9198365	0.7708199	0.87884206	0.91930723	0.8969948	0.8823433	0.7811291	0.8283523	0.8258023	0.7719407	0.8124244	0.82210475	0.8543535	0.8283771	0.79661953	0.89556545	0.789377	0.7886268	0.87854975	0.7747185	0.9043504	0.81255287	0.8121158	0.869972	0.8825277	0.7499154	0.7947966	0.9052249	0.8908498	0.8490008	0.7227793	0.8528634	0.7876494	0.8687413	0.94262445	0.92849684	0.8477863	0.8274053	0.7749292	0.7903082	0.84656644	0.7393975	0.78808063	0.8388854	0.83017784	0.8879931	0.8207513	0.750136	0.8776821	0.7405137	0.8262453	0.84726256	0.8812261	0.8523766	0.8512596	0.7103257	0.8005779	0.8008537	0.80098563	0.88744813	0.87300885	0.8821547	0.7802612	0.49929196	0.8532403	0.9148425	0.77476805	0.82963926	0.80329394	0.0	0.82494223	0.87716305	0.82000214	0.7731548	0.7427734	0.8453727	0.65254134	0.8983628	0.7915865	0.81683856	0.90547156
start/noun	0.9491824	0.93662643	0.78879225	0.91364944	0.948545	0.9465284	0.9656842	0.8896196	0.9530988	0.9364102	0.87323415	0.9275915	0.9226328	0.94654	0.88628733	0.8874868	0.9615717	0.95732653	0.9422754	0.9037157	0.9328321	0.9267358	0.9203566	0.96292233	0.929777	0.9224731	0.930887	0.92257583	0.9444804	0.8805605	0.92588496	0.9278219	0.85896	0.95272	0.921513	0.9131639	0.9017408	0.91319066	0.9181983	0.8409022	0.9331328	0.8950341	0.9318927	0.9459243	0.93110573	0.9258145	0.93278134	0.9625935	0.92436385	0.9158071	0.94766283	0.94542295	0.8860181	0.9414704	0.8048962	0.89284015	0.87434787	0.834144	0.81146413	0.9416584	0.941613	0.94879943	0.9625627	0.93625045	0.88131374	0.92006624	0.94098026	0.9509187	0.8793836	0.9397415	0.9461525	0.9277781	0.91898227	0.9229865	0.9036774	0.937779	0.93261194	0.8936497	0.88095444	0.9324084	0.93666065	0.9005217	0.95509076	0.9224723	0.94302696	0.90074635	0.85208887	0.8896732	0.7991853	0.9226059	0.90245116	0.93346536	0.9060549	0.93934935	0.92745316	0.93361217	0.9186958	0.9428039	0.9211241	0.81782377	0.93910074	0.9295874	0.9152641	0.9217982	0.9491861	0.8269522	0.70041305	0.9397182	0.9335729	0.8940549	0.87677306	0.922827	0.92197394	0.8039306	0.9346527	0.93413174	0.82494223	0.0	0.95387316	0.91376156	0.91153973	0.9353002	0.90691125	0.9425238	0.9212906	0.8981638	0.9568615	0.91367394
rok_DIM/noun	0.9227586	0.8863668	0.9262013	0.9175158	0.8441609	0.7777301	0.8025322	0.85871565	0.5866344	0.7219475	0.87429786	0.9194582	0.6519255	0.80260223	0.86316293	0.80633414	0.8458306	0.9091695	0.8625836	0.83564925	0.85158074	0.83959687	0.86392677	0.8833067	0.6065079	0.5982602	0.84020865	0.86473143	0.6695874	0.83529854	0.8730001	0.91999245	0.8191557	0.8108275	0.9460095	0.82421196	0.61440825	0.83962786	0.79247785	0.84666866	0.8708817	0.8274013	0.589546	0.74939847	0.81409	0.58702767	0.894365	0.9327086	0.8161281	0.8754064	0.87627	0.71750534	0.8861831	0.8334329	0.86083215	0.6431651	0.84247404	0.8907324	0.8761058	0.61916053	0.81332505	0.7422452	0.86723006	0.5140375	0.8230059	0.7947804	0.80342495	0.9103339	0.57277846	0.9040257	0.86319816	0.7580516	0.69664544	0.83143693	0.9091143	0.9248054	0.72519886	0.85567987	0.92900336	0.57360506	0.81013244	0.94583315	0.9300119	0.8625764	0.82069933	0.71345985	0.8443102	0.865425	0.8469323	0.76358837	0.87514186	0.7624516	0.9302602	0.8307785	0.8629614	0.8120981	0.83948123	0.9511931	0.82608104	0.9178855	0.84008086	0.8081731	0.8257417	0.8323816	0.8242761	0.9174807	0.9432343	0.93485904	0.6391909	0.86002374	0.7921255	0.9264893	0.9296026	0.7994119	0.8218925	0.8544835	0.87716305	0.95387316	0.0	0.6455575	0.7482339	0.8422585	0.9150912	0.85678506	0.70413786	0.6651868	0.92609245	0.8540584
baard/noun	0.90800357	0.88603294	0.9112792	0.86990607	0.8174918	0.72015524	0.8287296	0.83288634	0.71851337	0.66990626	0.84338033	0.9499002	0.62415266	0.7704147	0.8445608	0.84664214	0.85034144	0.88396436	0.81701195	0.80967546	0.8216856	0.7842032	0.8504834	0.8588234	0.6471896	0.6560252	0.79719037	0.78853834	0.5840628	0.79360425	0.8210879	0.8769595	0.7448255	0.792801	0.94363064	0.79717994	0.6998807	0.8202564	0.6797599	0.8001475	0.7672869	0.7547565	0.56310475	0.8000596	0.8521457	0.5583637	0.8574576	0.9370868	0.78541076	0.8072966	0.8103805	0.74263126	0.8359504	0.7756279	0.8456642	0.5721346	0.79722106	0.84003687	0.8397829	0.65794706	0.76772183	0.7291393	0.855757	0.5661462	0.7654515	0.6806475	0.7761877	0.9162855	0.6178187	0.832618	0.8162658	0.7115228	0.6578089	0.8114947	0.87555015	0.8825374	0.64688075	0.8124462	0.8939737	0.45046407	0.69096816	0.9363158	0.8891444	0.7982189	0.77857065	0.70193374	0.82276183	0.8547592	0.78339684	0.71277523	0.8033706	0.7671244	0.9033292	0.8000001	0.82574755	0.8300195	0.81426054	0.8934215	0.7718538	0.9006051	0.8336443	0.7854998	0.75943696	0.7417927	0.79376704	0.86307794	0.94493836	0.8698478	0.69628555	0.77954197	0.74611306	0.9056989	0.90075326	0.75824195	0.79902315	0.79464805	0.82000214	0.91376156	0.6455575	0.0	0.73825955	0.791314	0.8878369	0.8380343	0.61530125	0.6582049	0.90469754	0.8514065
tapijt/noun	0.86862975	0.72666615	0.9148673	0.85788226	0.7825917	0.778872	0.71628726	0.7732358	0.7965859	0.8384901	0.71358126	0.93675715	0.6438818	0.64926165	0.81197333	0.8865727	0.65122604	0.8573784	0.7810332	0.6729425	0.83989364	0.8588504	0.7873462	0.8485998	0.74062467	0.6537846	0.745981	0.803205	0.68736494	0.74462837	0.6867182	0.80872476	0.6866898	0.725073	0.93765026	0.4905342	0.7515898	0.7152462	0.77627856	0.84507465	0.83390236	0.7459971	0.69262	0.8047068	0.64813215	0.72585195	0.8526663	0.92499685	0.59487194	0.8198601	0.9078466	0.8133691	0.85317004	0.6035127	0.86072683	0.7430825	0.80071235	0.8453922	0.8341763	0.7189226	0.65135795	0.5345676	0.8091632	0.6064594	0.74627894	0.83866626	0.5121342	0.9098952	0.6753787	0.84369373	0.73866177	0.8300395	0.6205945	0.70011365	0.87445724	0.8438603	0.8141373	0.79534274	0.8577195	0.6855887	0.8120046	0.9538436	0.92084783	0.81194264	0.58281636	0.6240692	0.8398751	0.81301504	0.78700364	0.5555603	0.7882146	0.5545863	0.84879005	0.7491869	0.80051476	0.73870814	0.7032199	0.85939336	0.7568048	0.88744223	0.7309238	0.662	0.7676311	0.7395103	0.59112895	0.87511003	0.9440927	0.86488795	0.7629416	0.805032	0.68145615	0.8454424	0.7098419	0.7904543	0.72928774	0.7403196	0.7731548	0.91153973	0.7482339	0.73825955	0.0	0.6050092	0.87956613	0.84275585	0.83136785	0.5825589	0.8822247	0.8415339
beton/noun	0.8467299	0.75886303	0.9102104	0.8413845	0.84114265	0.7789868	0.7637092	0.7812209	0.8242162	0.8788096	0.62399745	0.93684655	0.8134068	0.5764679	0.83102185	0.8936826	0.54543144	0.8577912	0.76300097	0.61922896	0.8883977	0.86101544	0.7938204	0.88494307	0.81436735	0.7310709	0.73773	0.8314993	0.7385608	0.68783426	0.5730574	0.79293	0.6683254	0.7827993	0.90971017	0.52003837	0.8698437	0.6404851	0.7303709	0.848872	0.8397521	0.81900567	0.813345	0.8965512	0.5618286	0.8324825	0.8581534	0.94370884	0.5467886	0.8810397	0.9318436	0.861436	0.859585	0.45575023	0.8676827	0.7868884	0.8193647	0.8657981	0.8559712	0.77820385	0.6568724	0.514666	0.87202966	0.74121237	0.75345576	0.8458113	0.45298785	0.9073345	0.7609092	0.83933157	0.7783991	0.8825706	0.60203433	0.6611094	0.8660809	0.87310344	0.83595717	0.7616506	0.8762982	0.74579906	0.8561102	0.96099514	0.9270033	0.79622906	0.54916453	0.7323156	0.8141751	0.81472147	0.7939464	0.66676074	0.76977885	0.6281676	0.868408	0.7184043	0.8074386	0.7016854	0.7347597	0.8106392	0.7798863	0.8922225	0.6214181	0.69063056	0.769327	0.76418906	0.6236873	0.8713388	0.94292647	0.85760754	0.8240688	0.83700883	0.6909904	0.8085758	0.7286888	0.7938701	0.7847133	0.829636	0.7427734	0.9353002	0.8422585	0.791314	0.6050092	0.0	0.8423378	0.7998124	0.8935846	0.65179324	0.8875934	0.8939568
nauwelijks/adv	0.83861953	0.9382828	0.8846894	0.81030846	0.8792716	0.89455414	0.93862903	0.8649527	0.92393523	0.9112388	0.8322019	0.92539966	0.8982311	0.8751244	0.7646329	0.8673577	0.888043	0.8884518	0.8655044	0.86123455	0.89814484	0.8790031	0.9156003	0.92099375	0.9077677	0.88804114	0.8622707	0.86542714	0.89626294	0.8488492	0.8298933	0.8732189	0.77541256	0.9184236	0.8276388	0.8771451	0.8783386	0.8767392	0.84773815	0.77008104	0.88185364	0.8279848	0.8771302	0.9269315	0.84523314	0.9022244	0.8460696	0.8723783	0.88015157	0.892362	0.88924724	0.9021045	0.8162099	0.8821695	0.78509223	0.85231525	0.812467	0.86208594	0.81645036	0.8805638	0.85417956	0.8506422	0.8804223	0.89704365	0.7434325	0.8994744	0.8421799	0.94458574	0.8580891	0.77098906	0.8696679	0.8426329	0.8396417	0.8834319	0.88110876	0.9090571	0.87834394	0.8030746	0.8500279	0.87512565	0.7922041	0.91627836	0.8587196	0.8869014	0.8968248	0.8621131	0.73915225	0.8716701	0.8349544	0.8660479	0.79096645	0.8881492	0.8349839	0.8708991	0.9108978	0.8901583	0.8475654	0.8324877	0.8138257	0.87094045	0.87865853	0.87976235	0.8567071	0.84225947	0.8985361	0.84153944	0.8674217	0.8297833	0.8934139	0.6707779	0.84130996	0.86976814	0.8869891	0.75603586	0.83369255	0.8116698	0.8453727	0.90691125	0.9150912	0.8878369	0.87956613	0.8423378	0.0	0.87275857	0.9190805	0.86278737	0.8846324	0.930252
wolkendek/noun	0.9238927	0.85868216	0.86372024	0.9382156	0.81616926	0.85323703	0.8818489	0.6823828	0.86183816	0.89213264	0.8940076	0.93084496	0.8668967	0.8367402	0.91615087	0.9235355	0.8873672	0.89062	0.8641762	0.8463732	0.92043597	0.9122597	0.87970674	0.9289142	0.8769346	0.8330095	0.8656376	0.89267236	0.8491981	0.70726585	0.784442	0.91220754	0.80641305	0.9062823	0.9297285	0.81437635	0.90214366	0.8498926	0.85242766	0.90098536	0.89940524	0.9119443	0.88387924	0.8905244	0.8648364	0.86323524	0.8863964	0.9244525	0.80275	0.93568933	0.91276276	0.91347957	0.9322273	0.8230866	0.917609	0.87830436	0.8233853	0.91577536	0.9103485	0.87659055	0.8421185	0.82522166	0.9063648	0.82084084	0.88445365	0.9227439	0.8441214	0.91055936	0.8505111	0.8940868	0.89289236	0.9164572	0.7879862	0.83936167	0.9452276	0.92947525	0.85123515	0.81941795	0.9229553	0.79538643	0.9009084	0.9486256	0.95975244	0.8806978	0.8688284	0.8312427	0.87907887	0.8988955	0.86181796	0.8158557	0.8967055	0.863814	0.9245364	0.8823547	0.79925054	0.8775239	0.7995619	0.89379835	0.8805605	0.90782136	0.84913135	0.8826531	0.7219814	0.89035374	0.77069634	0.87362576	0.9382291	0.91277766	0.89216346	0.8804805	0.59356385	0.9122479	0.96033126	0.8413585	0.8778297	0.85839975	0.65254134	0.9425238	0.85678506	0.8380343	0.84275585	0.7998124	0.87275857	0.0	0.879951	0.829652	0.8918042	0.91234934
baard_DIM/noun	0.94017214	0.93845767	0.95816743	0.9286178	0.854787	0.82354677	0.87579656	0.8817872	0.72887	0.7457541	0.89690804	0.9507313	0.7562418	0.849524	0.8951169	0.86746466	0.89603436	0.91059273	0.8620193	0.8862516	0.8662796	0.8246727	0.9014443	0.8735079	0.72414565	0.73735857	0.8707954	0.88920456	0.72931623	0.8821032	0.9035498	0.94619375	0.8678335	0.8691163	0.96890557	0.8938333	0.7549492	0.88452435	0.81571597	0.8259047	0.8748919	0.8381785	0.71502674	0.8693718	0.87651134	0.6951771	0.9025341	0.9586734	0.87587637	0.86691576	0.8414082	0.8162774	0.8866823	0.873302	0.84255457	0.6556113	0.8686239	0.9161573	0.85674584	0.7594554	0.86922497	0.8157494	0.8990486	0.69495475	0.86367464	0.81310344	0.86632884	0.9600215	0.69502723	0.88816535	0.9001728	0.77456015	0.7786242	0.8809645	0.9269561	0.9393551	0.7279625	0.89273095	0.92066216	0.5959709	0.8281865	0.93087655	0.94678193	0.8820594	0.8760785	0.7777669	0.8359088	0.91826403	0.842831	0.8239331	0.90417874	0.8402997	0.9205466	0.8986765	0.89160717	0.88193613	0.8984818	0.93364555	0.854579	0.9275272	0.8636655	0.86847353	0.87176055	0.85497946	0.88247025	0.91343385	0.9492247	0.92892426	0.7801744	0.8753327	0.8480591	0.93998903	0.94177103	0.795278	0.8636274	0.8663891	0.8983628	0.9212906	0.70413786	0.61530125	0.83136785	0.8935846	0.9190805	0.879951	0.0	0.7366384	0.91782016	0.9085291
glans/adj	0.88396174	0.78530127	0.90696514	0.883014	0.7703629	0.74925554	0.7377343	0.7741288	0.6986776	0.77080387	0.7541001	0.93290484	0.6363863	0.6727015	0.8392366	0.8333225	0.67222404	0.87372065	0.77816147	0.7069876	0.8620213	0.8619212	0.7653894	0.8628279	0.7010884	0.6584388	0.7412526	0.80956537	0.63040197	0.7620757	0.7327262	0.8494814	0.6927597	0.75795543	0.92521244	0.62739444	0.7049662	0.74352944	0.73149	0.8064622	0.83402693	0.73986226	0.6242849	0.7751213	0.63650393	0.6667414	0.86187327	0.90652955	0.6293625	0.8125018	0.8594984	0.75756764	0.8370016	0.65224487	0.83118206	0.656903	0.7738281	0.84496903	0.7994427	0.68247986	0.69614446	0.57402	0.7696545	0.59308654	0.7475643	0.8081946	0.5867878	0.91729355	0.6260527	0.8079036	0.7693831	0.7782333	0.5466982	0.6936616	0.8464942	0.8802083	0.75904316	0.79371035	0.84324354	0.59830356	0.78064024	0.916461	0.9199524	0.7906107	0.61158943	0.5588795	0.8194312	0.8584748	0.75467294	0.5797548	0.8023434	0.62947035	0.8686897	0.80362713	0.8340476	0.71780884	0.6977839	0.88951963	0.79796124	0.87845033	0.7161269	0.75975466	0.7109009	0.7469548	0.68081796	0.8840964	0.91264284	0.86662424	0.73848826	0.82000285	0.697806	0.8794671	0.81216305	0.75992846	0.7108801	0.758428	0.7915865	0.8981638	0.6651868	0.6582049	0.5825589	0.65179324	0.86278737	0.829652	0.7366384	0.0	0.8961332	0.8377764
rook_gordijn/noun	0.92768025	0.92510134	0.9412365	0.9022225	0.8360712	0.9124243	0.9372311	0.8257852	0.9176772	0.933684	0.88829863	0.9524023	0.874394	0.88423246	0.89688027	0.92935264	0.91876304	0.90068555	0.8812865	0.909989	0.91891074	0.91133887	0.9275709	0.94752836	0.8703293	0.8968487	0.88667893	0.922913	0.89038336	0.89463264	0.91090655	0.936597	0.8763219	0.9105355	0.88713723	0.8965534	0.91051364	0.8949062	0.92075753	0.8578993	0.91994584	0.87173504	0.9274563	0.92919755	0.91516167	0.897744	0.92268926	0.9035965	0.8962893	0.92037016	0.9446169	0.87977463	0.89074993	0.89392334	0.9010936	0.9051491	0.90750456	0.8989241	0.896942	0.9096729	0.89550924	0.88850904	0.8784054	0.86696756	0.86622155	0.9156409	0.8836206	0.9197339	0.8857807	0.84457314	0.92817	0.8949432	0.8851814	0.8858212	0.92807174	0.9272911	0.89929664	0.8702897	0.88872457	0.89460397	0.911422	0.92310905	0.8962217	0.93037397	0.8946754	0.8801774	0.89431554	0.91802233	0.88585186	0.88436246	0.89110017	0.884492	0.90056163	0.9026109	0.8313556	0.91234696	0.8752056	0.90484107	0.9008717	0.9181432	0.9061309	0.9018052	0.90267885	0.8764379	0.9024972	0.93169564	0.96436816	0.86902297	0.9273121	0.84574103	0.83085525	0.9210386	0.9250031	0.88295025	0.8852799	0.84052306	0.81683856	0.9568615	0.92609245	0.90469754	0.8822247	0.8875934	0.8846324	0.8918042	0.91782016	0.8961332	0.0	0.9511991
panter/noun	0.90832967	0.9224988	0.91608566	0.9177726	0.90107363	0.9010396	0.9066486	0.90154827	0.8763419	0.8591775	0.89669883	0.9613092	0.84964645	0.8505784	0.91985595	0.93583477	0.89804107	0.9094075	0.89736855	0.8981777	0.85559213	0.8777436	0.8813286	0.8575867	0.8738977	0.88139474	0.90995044	0.77775615	0.84438616	0.8828815	0.89803416	0.91563153	0.88400805	0.91068274	0.94863266	0.89146906	0.875362	0.9127292	0.85583293	0.90244603	0.7595093	0.8790423	0.84696615	0.8979448	0.9030055	0.8605542	0.81474876	0.9250642	0.8712243	0.8520689	0.9327452	0.9023283	0.9201779	0.86947	0.89476144	0.8729923	0.89984846	0.88329774	0.9021601	0.8867708	0.88013405	0.8756337	0.93694854	0.8567821	0.8731512	0.8791221	0.8898174	0.9125231	0.8812603	0.9063076	0.9100311	0.911975	0.87009966	0.88254154	0.9260536	0.9135652	0.828463	0.90519625	0.90540916	0.836169	0.891876	0.94853055	0.94627404	0.91058916	0.87891257	0.8573149	0.8757968	0.8892044	0.8802554	0.8446822	0.8908734	0.854063	0.930407	0.91927797	0.8763598	0.8623904	0.90176016	0.9098783	0.79416764	0.92363584	0.90389735	0.8738184	0.8757313	0.8386471	0.8865192	0.9213671	0.9169327	0.92126185	0.88772017	0.86420584	0.86339235	0.9286239	0.9346961	0.8894941	0.9029108	0.8779991	0.90547156	0.91367394	0.8540584	0.8514065	0.8415339	0.8939568	0.930252	0.91234934	0.9085291	0.8377764	0.9511991	0.0
